id_enzyme,ec1,ec2,ec3,ec4,"accepted_name,",systematic_name,cofactors,activity,history
930,1,5,3,2,N-methyl-L-amino-acid oxidase,N-methyl-L-amino-acid:oxygen oxidoreductase (demethylating),Flavoprotein.,An N-methyl-L-amino acid + H(2)O + O(2) = an L-amino acid + formaldehyde+ H(2)O(2).,EC 1.5.3.2 created 1961
931,1,5,3,3,NULL,NULL,NULL,NULL,NULL
932,1,5,3,4,N(6)-methyl-lysine oxidase,N(6)-methyl-L-lysine:oxygen oxidoreductase (demethylating),NULL,N(6)-methyl-L-lysine + H(2)O + O(2) = L-lysine + formaldehyde + H(2)O(2).,EC 1.5.3.4 created 1972
933,1,5,3,5,(S)-6-hydroxynicotine oxidase,(S)-6-hydroxynicotine:oxygen oxidoreductase,FAD.,(S)-6-hydroxynicotine + H(2)O + O(2) = 1-(6-hydroxypyridin-3-yl)-4-(methylamino)butan-1-one + H(2)O(2).,EC 1.5.3.5 created 1972
934,1,5,3,6,(R)-6-hydroxynicotine oxidase,(R)-6-hydroxynicotine:oxygen oxidoreductase,FAD.,(R)-6-hydroxynicotine + H(2)O + O(2) = 1-(6-hydroxypyridin-3-yl)-4-(methylamino)butan-1-one + H(2)O(2).,EC 1.5.3.6 created 1972
935,1,5,3,7,L-pipecolate oxidase,"L-pipecolate:oxygen 1,6-oxidoreductase",NULL,"L-pipecolate + O(2) = (S)-2,3,4,5-tetrahydropyridine-2-carboxylate +H(2)O(2).","EC 1.5.3.7 created 1986, modified 2011"
936,1,5,3,8,NULL,NULL,NULL,NULL,"EC 1.5.3.8 created 1989, deleted 1992"
937,1,5,3,9,NULL,NULL,NULL,NULL,"EC 1.5.3.9 created 1989, modified 1999, deleted 2003"
938,1,5,3,10,Dimethylglycine oxidase,"N,N-dimethylglycine:oxygen oxidoreductase (demethylating)",FAD.,"N,N-dimethylglycine + H(2)O + O(2) = sarcosine + formaldehyde + H(2)O(2).",EC 1.5.3.10 created 1992
939,1,5,3,11,NULL,NULL,NULL,NULL,"EC 1.5.3.11 created 1992, deleted 2009"
940,1,5,3,12,Dihydrobenzophenanthridine oxidase,Dihydrobenzophenanthridine:oxygen oxidoreductase,Copper.,(1) Dihydrosanguinarine + O(2) = sanguinarine + H(2)O(2).(2) Dihydrochelirubine + O(2) = chelirubine + H(2)O(2).(3) Dihydromacarpine + O(2) = macarpine + H(2)O(2).,EC 1.5.3.12 created 1999
941,1,5,3,13,N(1)-acetylpolyamine oxidase,N(1)-acetylpolyamine:oxygen oxidoreductase (3-acetamidopropanal-forming),FAD.,(1) N(1)-acetylspermidine + O(2) + H(2)O = putrescine +3-acetamidopropanal + H(2)O(2).(2) N(1)-acetylspermine + O(2) + H(2)O = spermidine + 3-acetamidopropanal+ H(2)O(2).,EC 1.5.3.13 created 2009
942,1,5,3,14,"Polyamine oxidase (propane-1,3-diamine-forming)","Spermidine:oxygen oxidoreductase (propane-1,3-diamine-forming)",FAD.,"Spermidine + O(2) + H(2)O = propane-1,3-diamine + 4-aminobutanal +H(2)O(2).",EC 1.5.3.14 created 2009
943,1,5,3,15,"N(8)-acetylspermidine oxidase (propane-1,3-diamine-forming)","N(8)-acetylspermidine:oxygen oxidoreductase (propane-1,3-diamine-forming)",FAD.,"N(8)-acetylspermidine + O(2) + H(2)O = propane-1,3-diamine +4-acetamidobutanal + H(2)O(2).",EC 1.5.3.15 created 2009
944,1,5,3,16,Spermine oxidase,Spermidine:oxygen oxidoreductase (spermidine-forming),FAD.,Spermine + O(2) + H(2)O = spermidine + 3-aminopropanal + H(2)O(2).,EC 1.5.3.16 created 2009
945,1,5,3,17,Non-specific polyamine oxidase,Polyamine:oxygen oxidoreductase (3-aminopropanal or 3-acetamidopropanal-forming),FAD.,(1) Spermine + O(2) + H(2)O = spermidine + 3-aminopropanal + H(2)O(2).(2) Spermidine + O(2) + H(2)O = putrescine + 3-aminopropanal + H(2)O(2).(3) N(1)-acetylspermine + O(2) + H(2)O = spermidine + 3-acetamidopropanal+ H(2)O(2).(4) N(1)-acetylspermidine + O(2) + H(2)O = putrescine +3-acetamidopropanal + H(2)O(2).,EC 1.5.3.17 created 2009
946,1,5,3,18,L-saccharopine oxidase,L-saccharopine:oxygen oxidoreductase (L-glutamate forming),FAD.,"N(6)-(L-1,3-dicarboxypropyl)-L-lysine + H(2)O + O(2) = (S)-2-amino-6-oxohexanoate + L-glutamate + H(2)O(2).",EC 1.5.3.18 created 2011
947,1,5,3,19,4-methylaminobutanoate oxidase (formaldehyde-forming),4-methylaminobutanoate:oxygen oxidoreductase (formaldehyde-forming),FAD.,4-methylaminobutanoate + O(2) + H(2)O = 4-aminobutanoate + formaldehyde +H(2)O(2).,EC 1.5.3.19 created 2012
948,1,5,3,20,N-alkylglycine oxidase,N-alkylglycine:oxygen oxidoreductase (alkylamine forming),NULL,N-alkylglycine + H(2)O + O(2) = alkylamine + glyoxalate + H(2)O(2).,EC 1.5.3.20 created 2012
949,1,5,3,21,4-methylaminobutanoate oxidase (methylamine-forming),4-methylaminobutanoate methylamidohydrolase,NULL,4-methylaminobutanoate + O(2) + H(2)O = succinate semialdehyde +methylamine + H(2)O(2).,EC 1.5.3.21 created 2012
950,1,5,3,22,Coenzyme F420H(2) oxidase,Reduced coenzyme F420:oxygen oxidoreductase,FMN; Iron.,2 reduced coenzyme F420 + O(2) = 2 oxidized coenzyme F420 + 2 H(2)O.,EC 1.5.3.22 created 2013
951,1,5,3,n1,NULL,NULL,NULL,NULL,NULL
952,1,5,3,n2,NULL,NULL,NULL,NULL,NULL
953,1,5,3,n3,NULL,NULL,NULL,NULL,NULL
954,1,5,3,n4,NULL,NULL,NULL,NULL,NULL
955,1,5,3,n5,NULL,NULL,NULL,NULL,NULL
956,1,5,3,n6,NULL,NULL,NULL,NULL,NULL
957,1,5,3,n7,NULL,NULL,NULL,NULL,NULL
958,1,5,3,n8,NULL,NULL,NULL,NULL,NULL
959,1,5,3,n9,NULL,NULL,NULL,NULL,NULL
960,1,5,3,n10,NULL,NULL,NULL,NULL,NULL
961,1,5,4,1,Pyrimidodiazepine synthase,"Pyrimidodiazepine:glutathione-disulfide oxidoreductase (ring-opening, cyclizing)",NULL,A pyrimidodiazepine + glutathione disulfide + H(2)O = 6-pyruvoyl-tetrahydropterin + 2 glutathione.,EC 1.5.4.1 created 1990
962,1,5,5,1,Electron-transferring-flavoprotein dehydrogenase,Electron-transferring-flavoprotein:ubiquinone oxidoreductase,FAD; Iron-sulfur.,Reduced electron-transferring flavoprotein + ubiquinone = electron-transferring flavoprotein + ubiquinol.,EC 1.5.5.1 created 1986
963,1,5,5,2,Proline dehydrogenase,L-proline:quinone oxidoreductase,FAD.,L-proline + a quinone = (S)-1-pyrroline-5-carboxylate + a quinol.,"EC 1.5.5.2 created 1980 as EC 1.5.99.8, modified 2008, transferred 2013 to EC 1.5.5.2"
964,1,5,7,1,Methylenetetrahydrofolate reductase (ferredoxin),5-methyltetrahydrofolate:ferredoxin oxidoreductase,Flavoprotein; Iron-sulfur; Zinc.,"5-methyltetrahydrofolate + 2 oxidized ferredoxin = 5,10-methylenetetrahydrofolate + 2 reduced ferredoxin + 2 H(+).",EC 1.5.7.1 created 2005
965,1,5,7,2,Coenzyme F420 oxidoreductase (ferredoxin),Coenzyme F420:ferredoxin oxidoreductase,FAD; Iron-sulfur.,Reduced coenzyme F420 + 2 oxidized ferredoxin = oxidized coenzyme F420 +2 reduced ferredoxin + 2 H(+).,EC 1.5.7.2 created 2013
966,1,5,8,1,Dimethylamine dehydrogenase,Dimethylamine:electron-transferring flavoprotein oxidoreductase,FAD; Iron-sulfur.,Dimethylamine + H(2)O + electron-transferring flavoprotein = methylamine+ formaldehyde + reduced electron-transferring flavoprotein.,"EC 1.5.8.1 created 1999 as EC 1.5.99.10, transferred 2002 to EC1.5.8.1"
967,1,5,8,2,Trimethylamine dehydrogenase,Trimethylamine:electron-transferring flavoprotein oxidoreductase (demethylating),FMN; Iron-sulfur.,Trimethylamine + H(2)O + electron-transferring flavoprotein =dimethylamine + formaldehyde + reduced electron-transferringflavoprotein.,"EC 1.5.8.2 created 1976 as EC 1.5.99.7, transferred 2002 to EC 1.5.8.2"
968,1,5,8,3,Sarcosine dehydrogenase,Sarcosine:electron-transfer flavoprotein oxidoreductase (demethylating),FMN.,Sarcosine + H(2)O + electron-transfer flavoprotein = glycine +formaldehyde + reduced electron-transfer flavoprotein.,"EC 1.5.8.3 created 1972 as EC 1.5.99.1, transferred 2012 to EC 1.5.8.3"
969,1,5,8,4,Dimethylglycine dehydrogenase,"N,N-dimethylglycine:electron-transfer flavoprotein oxidoreductase (demethylating)",FAD.,"N,N-dimethylglycine + electron-transfer flavoprotein + H(2)O = sarcosine+ formaldehyde + reduced electron-transfer flavoprotein.","EC 1.5.8.4 created 1972 as EC 1.5.99.2, transferred 2012 to EC 1.5.8.4"
970,1,5,98,1,Methylenetetrahydromethanopterin dehydrogenase,"5,10-methylenetetrahydromethanopterin:coenzyme-F420 oxidoreductase",NULL,"5,10-methylenetetrahydromethanopterin + oxidized coenzyme F420 = 5,10-methenyltetrahydromethanopterin + reduced coenzyme F420.","EC 1.5.98.1 created 1989 as EC 1.5.99.9, modified 2004, transferred 2014 to EC 1.5.98.1"
971,1,5,98,2,"5,10-methylenetetrahydromethanopterin reductase",5-methyltetrahydromethanopterin:coenzyme-F420 oxidoreductase,NULL,"5-methyltetrahydromethanopterin + oxidized coenzyme F420 = 5,10-methylenetetrahydromethanopterin + reduced coenzyme F420.","EC 1.5.98.2 created 2000 as EC 1.5.99.11, modified 2004, transferred 2014 to EC 1.5.98.2"
972,1,5,99,1,NULL,NULL,NULL,NULL,"EC 1.5.99.1 created 1972, deleted 2012"
973,1,5,99,2,NULL,NULL,NULL,NULL,"EC 1.5.99.2 created 1972, deleted 2012"
974,1,5,99,3,L-pipecolate dehydrogenase,"L-pipecolate:acceptor 1,6-oxidoreductase",NULL,"L-pipecolate + acceptor = (S)-2,3,4,5-tetrahydropyridine-2-carboxylate +reduced acceptor.","EC 1.5.99.3 created 1972, modified 1986, modified 2011"
975,1,5,99,4,Nicotine dehydrogenase,Nicotine:acceptor 6-oxidoreductase (hydroxylating),FMN.,Nicotine + acceptor + H(2)O = (S)-6-hydroxynicotine + reduced acceptor.,EC 1.5.99.4 created 1972
976,1,5,99,5,Methylglutamate dehydrogenase,N-methyl-L-glutamate:acceptor oxidoreductase (demethylating),NULL,N-methyl-L-glutamate + acceptor + H(2)O = L-glutamate + formaldehyde +reduced acceptor.,EC 1.5.99.5 created 1976
977,1,5,99,6,Spermidine dehydrogenase,Spermidine:acceptor oxidoreductase,FAD; Heme.,"Spermidine + acceptor + H(2)O = propane-1,3-diamine + 4-aminobutanal +reduced acceptor.",EC 1.5.99.6 created 1976
978,1,5,99,7,NULL,NULL,NULL,NULL,"EC 1.5.99.7 created 1976, deleted 2002"
979,1,5,99,8,NULL,NULL,NULL,NULL,"EC 1.5.99.8 created 1980, modified 2008, deleted 2013"
980,1,5,99,9,NULL,NULL,NULL,NULL,"EC 1.5.99.9 created 1989, modified 2004, deleted 2014"
981,1,5,99,10,NULL,NULL,NULL,NULL,"EC 1.5.99.10 created 1999, deleted 2002"
982,1,5,99,11,NULL,NULL,NULL,NULL,"EC 1.5.99.11 created 2000,  modified 2004, deleted 2014"
983,1,5,99,12,Cytokinin dehydrogenase,N(6)-dimethylallyladenine:acceptor oxidoreductase,FAD.,N(6)-dimethylallyladenine + acceptor + H(2)O = adenine + 3-methylbut-2-enal + reduced acceptor.,EC 1.5.99.12 created 2001
984,1,5,99,13,D-proline dehydrogenase,D-proline:acceptor oxidoreductase,FAD.,D-proline + acceptor = 1-pyrroline-2-carboxylate + reduced acceptor.,"EC 1.5.99.13 created 2010, modified 2011"
985,1,5,99,14,6-hydroxypseudooxynicotine dehydrogenase,1-(6-hydroxypyridin-3-yl)-4-(methylamino)butan-1-one:acceptor 6-oxidoreductase (hydroxylating),Molybdopterin cytosine dinucleotide.,"1-(6-hydroxypyridin-3-yl)-4-(methylamino)butan-1-one + acceptor + H(2)O =1-(2,6-dihydroxypyridin-3-yl)-4-(methylamino)butan-1-one + reducedacceptor.",EC 1.5.99.14 created 2012
986,1,6,1,1,NAD(P)(+) transhydrogenase (Si-specific),NADPH:NAD(+) oxidoreductase (Si-specific),FAD.,NADPH + NAD(+) = NADP(+) + NADH.,"EC 1.6.1.1 created 1961, modified 1986, modified 2013"
987,1,6,1,2,NAD(P)(+) transhydrogenase (Re/Si-specific),NADPH:NAD(+) oxidoreductase (Re/Si-specific),NULL,NADPH + NAD(+) = NADP(+) + NADH.,"EC 1.6.1.2 created 1986, modified 2013"
988,1,6,1,3,NAD(P)(+) transhydrogenase,NADPH:NAD(+) oxidoreductase,NULL,NADPH + NAD(+) = NADP(+) + NADH.,EC 1.6.1.3 created 2013
989,1,6,2,1,NULL,NULL,NULL,NULL,"EC 1.6.2.1 created 1961, deleted 1965"
990,1,6,2,2,Cytochrome-b5 reductase,NADH:ferricytochrome-b5 oxidoreductase,FAD.,NADH + 2 ferricytochrome b5 = NAD(+) + H(+) + 2 ferrocytochrome b5.,EC 1.6.2.2 created 1961
991,1,6,2,3,NULL,NULL,NULL,NULL,NULL
992,1,6,2,4,NADPH--hemoprotein reductase,NADPH:hemoprotein oxidoreductase,FAD; FMN.,NADPH + n oxidized hemoprotein = NADP(+) + n reduced hemoprotein.,"EC 1.6.2.4 created 1972, modified 2003"
993,1,6,2,5,NADPH--cytochrome-c2 reductase,NADPH:ferricytochrome-c2 oxidoreductase,FAD.,NADPH + 2 ferricytochrome c2 = NADP(+) + H(+) + 2 ferrocytochrome c2.,EC 1.6.2.5 created 1972
994,1,6,2,6,Leghemoglobin reductase,NAD(P)H:ferrileghemoglobin oxidoreductase,NULL,NAD(P)H + 2 ferrileghemoglobin = NAD(P)(+) + 2 ferroleghemoglobin.,EC 1.6.2.6 created 1989
995,1,6,3,1,NAD(P)H oxidase (H(2)O(2)-forming),NAD(P)H:oxygen oxidoreductase (H(2)O(2)-forming),Calcium; FAD; Heme.,NAD(P)H + O(2) = NAD(P)(+) + H(2)O(2).,"EC 1.6.3.1 created 2003, modified 2012"
996,1,6,3,2,NAD(P)H oxidase (H(2)O-forming),NAD(P)H:oxygen oxidoreductase (H(2)O-forming),FAD.,2 NAD(P)H + O(2) = 2 NAD(P)(+) + 2 H(2)O.,EC 1.6.3.2 created 2013
997,1,6,3,3,NADH oxidase (H(2)O(2)-forming),NADH:oxygen oxidoreductase (H(2)O(2)-forming),FAD.,NADH + O(2) = NAD(+) + H(2)O(2).,EC 1.6.3.3 created 2013
998,1,6,3,4,NADH oxidase (H(2)O-forming),NADH:oxygen oxidoreductase (H(2)O-forming),FAD.,2 NADH + O(2) = 2 NAD(+) + 2 H(2)O.,EC 1.6.3.4 created 2013
999,1,6,3,5,Renalase,"NAD(P)H:oxygen oxidoreductase (H(2)O(2)-forming, epimerising)",FAD.,Alpha-NAD(P)H + O(2) = beta-NAD(P)(+) + H(2)O(2).,EC 1.6.3.5 created 2014
1000,1,6,4,1,NULL,NULL,NULL,NULL,"EC 1.6.4.1 created 1961, deleted 2002"
1001,1,6,4,2,NULL,NULL,NULL,NULL,"EC 1.6.4.2 created 1961, modified 1989, deleted 2002"
1002,1,6,4,3,NULL,NULL,NULL,NULL,"EC 1.6.4.3 created 1961, modified 1976, deleted 1983"
1003,1,6,4,4,NULL,NULL,NULL,NULL,"EC 1.6.4.4 created 1965, deleted 2002"
1004,1,6,4,5,NULL,NULL,NULL,NULL,"EC 1.6.4.5 created 1972, deleted 2002"
1005,1,6,4,6,NULL,NULL,NULL,NULL,"EC 1.6.4.6 created 1972, deleted 2002"
1006,1,6,4,7,NULL,NULL,NULL,NULL,"EC 1.6.4.7 created 1978, deleted 2002"
1007,1,6,4,8,NULL,NULL,NULL,NULL,"EC 1.6.4.8 created 1989, deleted 2002"
1008,1,6,4,9,NULL,NULL,NULL,NULL,"EC 1.6.4.9 created 1992, deleted 2002"
1009,1,6,4,10,NULL,NULL,NULL,NULL,"EC 1.6.4.10 created 1992, deleted 2002"
1010,1,6,5,1,NULL,NULL,NULL,NULL,NULL
1011,1,6,5,2,NAD(P)H dehydrogenase (quinone),NAD(P)H:quinone oxidoreductase,FAD.,NAD(P)H + a quinone = NAD(P)(+) + a hydroquinone.,"EC 1.6.5.2 created 1961, transferred 1965 to EC 1.6.99.2, transferred 2005 to EC 1.6.5.2"
1012,1,6,5,3,NADH:ubiquinone reductase (H(+)-translocating),NADH:ubiquinone oxidoreductase,FMN; Iron-sulfur.,NADH + ubiquinone + 5 H(+)(In) = NAD(+) + ubiquinol + 4 H(+)(Out).,"EC 1.6.5.3 created 1961, deleted 1965, reinstated 1983, modified 2011"
1013,1,6,5,4,Monodehydroascorbate reductase (NADH),NADH:monodehydroascorbate oxidoreductase,NULL,NADH + 2 monodehydroascorbate = NAD(+) + 2 ascorbate.,EC 1.6.5.4 created 1961
1014,1,6,5,5,NADPH:quinone reductase,NADPH:quinone oxidoreductase,Zinc.,NADPH + 2 quinone = NADP(+) + 2 semiquinone.,EC 1.6.5.5 created 1999
1015,1,6,5,6,p-benzoquinone reductase (NADPH),NADPH:p-benzoquinone oxidoreductase,NULL,NADPH + p-benzoquinone = NADP(+) + hydroquinone.,EC 1.6.5.6 created 2000
1016,1,6,5,7,"2-hydroxy-1,4-benzoquinone reductase","2-hydroxy-1,4-benzoquinone:NADH oxidoreductase",FMN.,"2-hydroxy-1,4-benzoquinone + NADH = 1,2,4-trihydroxybenzene + NAD(+).","EC 1.6.5.7 created 2000, modified 2004"
1017,1,6,5,8,NADH:ubiquinone reductase (Na(+)-transporting),NADH:ubiquinone oxidoreductase (Na(+)-translocating),FAD; FMN; Iron-sulfur; Riboflavin.,NADH + ubiquinone + n Na(+)(In) = NAD(+) + ubiquinol + n Na(+)(Out).,EC 1.6.5.8 created 2011
1018,1,6,5,9,NADH:ubiquinone reductase (non-electrogenic),NADH:ubiquinone oxidoreductase,FAD.,NADH + ubiquinone = NAD(+) + ubiquinol.,EC 1.6.5.9 created 2011
1019,1,6,5,10,NADPH dehydrogenase (quinone),NADPH:(quinone-acceptor) oxidoreductase,Flavoprotein.,NADPH + a quinone = NADP(+) + a quinol.,"EC 1.6.5.10 created 1972 as EC 1.6.99.6, transferred 2011 to EC 1.6.5.10"
1020,1,6,6,1,NULL,NULL,NULL,NULL,"EC 1.6.6.1 created 1961, deleted 2002"
1021,1,6,6,2,NULL,NULL,NULL,NULL,"EC 1.6.6.2 created 1961, deleted 2002"
1022,1,6,6,3,NULL,NULL,NULL,NULL,"EC 1.6.6.3 created 1961, deleted 2002"
1023,1,6,6,4,NULL,NULL,NULL,NULL,"EC 1.6.6.4 created 1961, deleted 2002"
1024,1,6,6,5,NULL,NULL,NULL,NULL,"EC 1.6.6.5 created 1961, deleted 1964"
1025,1,6,6,6,NULL,NULL,NULL,NULL,"EC 1.6.6.6 created 1961, deleted 2002"
1026,1,6,6,7,NULL,NULL,NULL,NULL,"EC 1.6.6.7 created 1961, deleted 2002"
1027,1,6,6,8,NULL,NULL,NULL,NULL,"EC 1.6.6.8 created 1965, deleted 2002"
1028,1,6,6,9,Trimethylamine-N-oxide reductase,NADH:trimethylamine-N-oxide oxidoreductase,NULL,NADH + trimethylamine N-oxide = NAD(+) + trimethylamine + H(2)O.,EC 1.6.6.9 created 1972
1029,1,6,6,10,NULL,NULL,NULL,NULL,"EC 1.6.6.10 created 1972, deleted 2002"
1030,1,6,6,11,NULL,NULL,NULL,NULL,"EC 1.6.6.11 created 1972, deleted 2002"
1031,1,6,6,12,NULL,NULL,NULL,NULL,"EC 1.6.6.12 created 1989, deleted 2002"
1032,1,6,6,13,NULL,NULL,NULL,NULL,"EC 1.6.6.13 created 1989, deleted 2002"
1033,1,6,7,1,NULL,NULL,NULL,NULL,"EC 1.6.7.1 created 1972, deleted 1978"
1034,1,6,7,2,NULL,NULL,NULL,NULL,"EC 1.6.7.2 created 1972, deleted 1978"
1035,1,6,8,1,NULL,NULL,NULL,NULL,"EC 1.6.8.1 created 1981, deleted 2002"
1036,1,6,8,2,NULL,NULL,NULL,NULL,"EC 1.6.8.2 created 1982, deleted 2002"
1037,1,6,99,1,NADPH dehydrogenase,NADPH:acceptor oxidoreductase,FMN or FAD.,NADPH + acceptor = NADP(+) + reduced acceptor.,"EC 1.6.99.1 created 1961, modified 1976"
1038,1,6,99,2,NULL,NULL,NULL,NULL,"EC 1.6.99.2 created 1961 as EC 1.6.5.2, transferred 1965 to EC 1.6.99.2, transferred 2005 to EC 1.6.5.2, deleted 2005"
1039,1,6,99,3,NADH dehydrogenase,NADH:acceptor oxidoreductase,Flavoprotein; Iron-sulfur.,NADH + acceptor = NAD(+) + reduced acceptor.,"EC 1.6.99.3 created 1961 as EC 1.6.2.1, transferred 1965 to EC 1.6.99.3"
1040,1,6,99,4,NULL,NULL,NULL,NULL,"EC 1.6.99.4 created 1965, deleted 1972"
1041,1,6,99,5,NADH dehydrogenase (quinone),NADH:(quinone-acceptor) oxidoreductase,NULL,NADH + acceptor = NAD(+) + reduced acceptor.,EC 1.6.99.5 created 1972
1042,1,6,99,6,NULL,NULL,NULL,NULL,"EC 1.6.99.6 created 1972, deleted 2011"
1043,1,6,99,7,NULL,NULL,NULL,NULL,"EC 1.6.99.7 created 1972, modified 1981 (EC 1.6.99.10 created 1978, incorporated 1981), deleted 2003"
1044,1,6,99,8,NULL,NULL,NULL,NULL,"EC 1.6.99.8 created 1972, deleted 2002"
1045,1,6,99,9,NULL,NULL,NULL,NULL,"EC 1.6.99.9 created 1972, deleted 2002"
1046,1,6,99,10,NULL,NULL,NULL,NULL,"EC 1.6.99.10 created 1978, deleted 1981"
1047,1,6,99,11,NULL,NULL,NULL,NULL,"EC 1.6.99.11 created 1989, deleted 2002"
1048,1,6,99,12,NULL,NULL,NULL,NULL,"EC 1.6.99.12 created 1989, deleted 2002"
1049,1,6,99,13,NULL,NULL,NULL,NULL,"EC 1.6.99.13 created 1992, deleted 2002"
1050,1,6,99,n1,NADPH dehydrogenase (coenzyme F420 dependent),NADPH:F420 oxidoreductase,NULL,NADPH + coenzyme F420 = NADP(+) + reduced coenzyme F420.,EC 1.6.99.n1 created 2012
1051,1,7,1,1,Nitrate reductase (NADH),Nitrite:NAD(+) oxidoreductase,FAD or FMN; Heme; Molybdenum.,Nitrite + NAD(+) + H(2)O = nitrate + NADH.,"EC 1.7.1.1 created 1961 as EC 1.6.6.1, transferred 2002 to EC 1.7.1.1"
1052,1,7,1,2,Nitrate reductase (NAD(P)H),Nitrite:NAD(P)(+) oxidoreductase,FAD or FMN; Heme; Molybdenum.,Nitrite + NAD(P)(+) + H(2)O = nitrate + NAD(P)H.,"EC 1.7.1.2 created 1961 as EC 1.6.6.2, transferred 2002 to EC 1.7.1.2"
1053,1,7,1,3,Nitrate reductase (NADPH),Nitrite:NADP(+) oxidoreductase,FAD; Heme; Iron-sulfur; Molybdenum.,Nitrite + NADP(+) + H(2)O = nitrate + NADPH.,"EC 1.7.1.3 created 1961 as EC 1.6.6.3, transferred 2002 to EC 1.7.1.3"
1054,1,7,1,4,Nitrite reductase (NAD(P)H),Ammonia:NAD(P)(+) oxidoreductase,FAD; Iron; Iron-sulfur; Siroheme.,Ammonia + 3 NAD(P)(+) + 2 H(2)O = nitrite + 3 NAD(P)H.,"EC 1.7.1.4 created 1961 as EC 1.6.6.4, transferred 2002 to EC 1.7.1.4, modified 2013"
1055,1,7,1,5,Hyponitrite reductase,Hydroxylamine:NAD(+) oxidoreductase,Metal ions.,2 hydroxylamine + 2 NAD(+) = hyponitrous acid + 2 NADH.,"EC 1.7.1.5 created 1961 as EC 1.6.6.6, transferred 2002 to EC 1.7.1.5"
1056,1,7,1,6,Azobenzene reductase,"N,N-dimethyl-1,4-phenylenediamine, aniline:NADP(+) oxidoreductase",NULL,"N,N-dimethyl-1,4-phenylenediamine + aniline + 2 NADP(+) =4-(dimethylamino)azobenzene + 2 NADPH.","EC 1.7.1.6 created 1961 as EC 1.6.6.7, transferred 2002 to EC 1.7.1.6"
1057,1,7,1,7,GMP reductase,Inosine-5'-phosphate:NADP(+) oxidoreductase (aminating),NULL,Inosine 5'-phosphate + NH(3) + NADP(+) = guanosine 5'-phosphate + NADPH.,"EC 1.7.1.7 created 1965 as EC 1.6.6.8, transferred 2002 to EC 1.7.1.7"
1058,1,7,1,8,NULL,NULL,NULL,NULL,NULL
1059,1,7,1,9,Nitroquinoline-N-oxide reductase,4-(hydroxyamino)quinoline N-oxide:NADP(+) oxidoreductase,NULL,4-(hydroxyamino)quinoline N-oxide + 2 NAD(P)(+) + H(2)O =4-nitroquinoline N-oxide + 2 NAD(P)H.,"EC 1.7.1.9 created 1972 as EC 1.6.6.10, transferred 2002 to EC 1.7.1.9"
1060,1,7,1,10,Hydroxylamine reductase (NADH),Ammonium:NAD(+) oxidoreductase,NULL,NH(3) + NAD(+) + H(2)O = hydroxylamine + NADH.,"EC 1.7.1.10 created 1972 as EC 1.6.6.11, transferred 2002 to EC 1.7.1.10"
1061,1,7,1,11,4-(dimethylamino)phenylazoxybenzene reductase,4-(dimethylamino)phenylazobenzene:NADP(+) oxidoreductase,NULL,4-(dimethylamino)phenylazobenzene + NADP(+) + H(2)O =4-(dimethylamino)phenylazoxybenzene + NADPH.,"EC 1.7.1.11 created 1989 as EC 1.6.6.12, transferred 2002 to EC 1.7.1.11"
1062,1,7,1,12,N-hydroxy-2-acetamidofluorene reductase,2-acetamidofluorene:NAD(P)(+) oxidoreductase,NULL,2-acetamidofluorene + NAD(P)(+) + H(2)O = N-hydroxy-2-acetamidofluorene +NAD(P)H.,"EC 1.7.1.12 created 1989 as EC 1.6.6.13, transferred 2002 to EC 1.7.1.12"
1063,1,7,1,13,PreQ(1) synthase,7-aminomethyl-7-carbaguanine:NADP(+) oxidoreductase,NULL,7-aminomethyl-7-carbaguanine + 2 NADP(+) = 7-cyano-7-carbaguanine +2 NADPH.,EC 1.7.1.13 created 2006
1064,1,7,1,14,"Nitric oxide reductase (NAD(P)(+), nitrous oxide-forming)",Nitrous oxide:NAD(P) oxidoreductase,Heme-thiolate.,Nitrous oxide + NAD(P)(+) + H(2)O = 2 nitric oxide + NAD(P)H.,EC 1.7.1.14 created 2011
1065,1,7,1,15,Nitrite reductase (NADH),Ammonia:NAD(+) oxidoreductase,FAD; Iron-sulfur; Siroheme.,Ammonia + 3 NAD(+) + 2 H(2)O = nitrite + 3 NADH.,EC 1.7.1.15 created 2013
1066,1,7,2,1,Nitrite reductase (NO-forming),Nitric-oxide:ferricytochrome-c oxidoreductase,Copper or iron; FAD.,Nitric oxide + H(2)O + ferricytochrome c = nitrite + ferrocytochrome c +2 H(+).,"EC 1.7.2.1 created 1961, modified 1976, modified 2001, modified 2002 (EC 1.7.99.3 created 1961 as EC 1.6.6.5, transferred 1964 to EC 1.7.99.3, modified 1976, incorporated 2002) (EC 1.9.3.2 created 1965, incorporated 2002)"
1067,1,7,2,2,Nitrite reductase (cytochrome; ammonia-forming),Ammonia:ferricytochrome-c oxidoreductase,Calcium; Heme.,NH(3) + 2 H(2)O + 6 ferricytochrome c = nitrite + 6 ferrocytochrome c +7 H(+).,EC 1.7.2.2 created 2001
1068,1,7,2,3,Trimethylamine-N-oxide reductase (cytochrome c),Trimethylamine:cytochrome c oxidoreductase,Bis(molybdopterin guanine dinucleotide)molybdenum cofactor.,Trimethylamine + 2 (ferricytochrome c)-subunit + H(2)O = trimethylamineN-oxide + 2 (ferrocytochrome c)-subunit + 2 H(+).,EC 1.7.2.3 created 2002
