id_com,comment,id_enz
874,"Contains Zn(2+). Nicotinoprotein alcohol dehydrogenases are unique medium-chain dehydrogenases/reductases (MDR) alcohol dehydrogenases that have a tightly bound NAD(+)/NADH cofactor that does not dissociate during the catalytic process. Instead, the cofactor is regenerated by a second substrate or electron carrier. While the in vivo electron acceptor is not known, N,N-dimethyl-4-nitrosoaniline (NDMA) can serve this function in vitro. The enzyme from the Gram-positive bacterium Amycolatopsis methanolica can accept many primary alcohols as substrates, including benzylalcohol (1).",493
875,"Nicotinoprotein alcohol dehydrogenases are unique medium-chain dehydrogenases/reductases (MDR) alcohol dehydrogenases that have a tightly bound NAD(+)/NADH cofactor that does not dissociate during the catalytic process. Instead, the cofactor is regenerated by a second substrate or electron carrier. While the in vivo electron acceptor is not known, N,N-dimethyl-4-nitrosoaniline (NDMA) can serve this function in vitro. The enzyme from the Gram-positive bacterium Amycolatopsis methanolica can accept many primary alcohols as substrates, including benzylalcohol.",493
876,"Nicotinoprotein alcohol dehydrogenases are unique medium-chaindehydrogenases/reductases (MDR) alcohol dehydrogenases that have atightly bound NAD(+)/NADH cofactor that does not dissociate duringthe catalytic process.Instead, the cofactor is regenerated by a second substrate orelectron carrier.While the in vivo electron acceptor is not known, N,N-dimethyl-4-nitrosoaniline (NDMA) can serve this function in vitro.The enzyme from the Gram-positive bacterium Amycolatopsis methanolicacan accept many primary alcohols as substrates, includingbenzylalcohol.",493
877,"Contains Zn(2+) and Mg(2+). Nicotinoprotein methanol dehydrogenases have a tightly bound NADP+/NADPH cofactor that does not dissociate during the catalytic process. Instead, the cofactor is regenerated by a second substrate or electron carrier. While the in vivo electron acceptor is not known, N,N-dimethyl-4-nitrosoaniline (NDMA) can serve this function in vitro. The enzyme has been detected in several Gram-positive methylotrophic bacteria, including Amycolatopsis methanolica, Rhodococcus rhodochrous and Rhodococcus erythropolis (1-3). These enzymes are decameric, and possess a 5-fold symmetry (4). Some of the enzymes can also dismutate formaldehyde to methanol and formate (5).",494
878,"Nicotinoprotein methanol dehydrogenases have a tightly bound NADP+/NADPH cofactor that does not dissociate during the catalytic process. Instead, the cofactor is regenerated by a second substrate or electron carrier. While the in vivo electron acceptor is not known, N,N-dimethyl-4-nitrosoaniline (NDMA) can serve this function in vitro. The enzyme has been detected in several Gram-positive methylotrophic bacteria, including Amycolatopsis methanolica, Rhodococcus rhodochrous and Rhodococcus erythropolis. These enzymes are decameric, and possess a 5-fold symmetry. Some of the enzymes can also dismutate formaldehyde to methanol and formate.",494
879,"Nicotinoprotein methanol dehydrogenases have a tightly boundNADP+/NADPH cofactor that does not dissociate during the catalyticprocess.Instead, the cofactor is regenerated by a second substrate orelectron carrier.While the in vivo electron acceptor is not known, N,N-dimethyl-4-nitrosoaniline (NDMA) can serve this function in vitro.The enzyme has been detected in several Gram-positive methylotrophicbacteria, including Amycolatopsis methanolica, Rhodococcusrhodochrous and Rhodococcus erythropolis.These enzymes are decameric, and possess a 5-fold symmetry.Some of the enzymes can also dismutate formaldehyde to methanol andformate.",494
880,"Involved in the biosynthetic pathway of the aminoglycoside antibiotics of the butirosin family. The enzyme from Bacillus circulans was shown to be a radical S-adenosyl-L-methionine (SAM) enzyme. cf. EC 1.1.1.329, 2-deoxy-scyllo-inosamine dehydrogenase.",495
881,Involved in the biosynthetic pathway of the aminoglycoside antibiotics of the butirosin family. The enzyme from Bacillus circulans was shown to be a radical S-adenosyl-L-methionine (SAM) enzyme. Cf. EC 1.1.1.329.,495
882,Involved in the biosynthetic pathway of the aminoglycosideantibiotics of the butirosin family.The enzyme from Bacillus circulans was shown to be a radicalS-adenosyl-L-methionine (SAM) enzyme.Cf. EC 1.1.1.329.,495
883,"The enzyme, which has been characterized from the plant Arabidopsis thaliana, is highly specific for (R)-2-hydroxyglutarate. It has low activity with (R)-lactate, (R)-2-hydroxybutyrate and meso-tartrate, and no activity with the (S) isomers.",496
884,"The enzyme, which has been characterized from the plant Arabidopsisthaliana, is highly specific for (R)-2-hydroxyglutarate.It has low activity with (R)-lactate, (R)-2-hydroxybutyrate and meso-tartrate, and no activity with the (S) isomers.",496
885,"The enzyme from most aerobic organisms is devoid of redox-active centers but that from the proteobacterium Methylosinus trichosporium contains iron-sulfur centers, flavin and a molybdenum center (3). Together with EC 1.12.1.2 hydrogen dehydrogenase, forms a system previously known as formate hydrogenlyase.",498
886,"The enzyme from most aerobic organisms is devoid of redox-active centers but that from the proteobacterium Methylosinus trichosporium contains iron-sulfur centers, flavin and a molybdenum center. Together with EC 1.12.1.2, forms a system previously known as formate hydrogenlyase.",498
887,"The enzyme from most aerobic organisms is devoid of redox-activecenters but that from the proteobacterium Methylosinus trichosporiumcontains iron-sulfur centers, flavin and a molybdenum center.Together with EC 1.12.1.2, forms a system previously known as formatehydrogenlyase.",498
888,"Wide specificity, including oxidation of D-glucuronolactone to D-glucarate. Formerly EC 1.1.1.70.",499
889,"Wide specificity, including oxidation of D-glucuronolactone toD-glucarate.Formerly EC 1.1.1.70.",499
890,"In many bacteria, plants and animals, the osmoprotectant betaine is synthesized in two steps: (1) choline to betaine aldehyde and (2) betaine aldehyde to betaine. This enzyme is involved in the second step and appears to be the same in plants, animals and bacteria. In contrast, different enzymes are involved in the first reaction. In plants, this reaction is catalyzed by EC 1.14.15.7 (choline monooxygenase), whereas in animals and many bacteria, it is catalyzed by either membrane-bound EC 1.1.99.1 (choline dehydrogenase) or soluble (EC 1.1.3.17) choline oxidase (5). In some bacteria, betaine is synthesized from glycine through the actions of EC 2.1.1.156 (glycine/sarcosine N-methyltransferase) and EC 2.1.1.157 (sarcosine/dimethylglycine N-methyltransferase).",504
891,"In many bacteria, plants and animals, the osmoprotectant betaine is synthesized in two steps: (1) choline to betaine aldehyde and (2) betaine aldehyde to betaine. This enzyme is involved in the second step and appears to be the same in plants, animals and bacteria. In contrast, different enzymes are involved in the first reaction. In plants, this reaction is catalyzed by EC 1.14.15.7, whereas in animals and many bacteria, it is catalyzed by either membrane-bound EC 1.1.99.1 or soluble EC 1.1.3.17. In some bacteria, betaine is synthesized from glycine through the actions of EC 2.1.1.156 and EC 2.1.1.157.",504
892,"In many bacteria, plants and animals, the osmoprotectant betaine issynthesized in two steps: (1) choline to betaine aldehyde and (2)betaine aldehyde to betaine.This enzyme is involved in the second step and appears to be the samein plants, animals and bacteria.In contrast, different enzymes are involved in the first reaction.In plants, this reaction is catalyzed by EC 1.14.15.7, whereas inanimals and many bacteria, it is catalyzed by either membrane-boundEC 1.1.99.1 or soluble EC 1.1.3.17.In some bacteria, betaine is synthesized from glycine through theactions of EC 2.1.1.156 and EC 2.1.1.157.",504
893,"Also acts, more slowly, on glycolaldehyde, propanal and butanal. In several bacterial species this enzyme forms a bifunctional complex with EC 4.1.3.39, 4-hydroxy-2-oxovalerate aldolase. The enzymes from the bacteria Burkholderia xenovorans and Thermus thermophilus also perform the reaction of EC 1.2.1.87, propanal dehydrogenase (propanoylating). Involved in the meta-cleavage pathway for the degradation of phenols, methylphenols and catechols. NADP(+) can replace NAD(+) but the rate of reaction is much slower (3).",506
894,"Also acts, more slowly, on glycolaldehyde, propanal and butanal. In several bacterial species this enzyme forms a bifunctional complex with EC 4.1.3.39. The enzymes from the bacteria Burkholderia xenovorans and Thermus thermophilus also perform the reaction of EC 1.2.1.87. Involved in the meta-cleavage pathway for the degradation of phenols, methylphenols and catechols. NADP(+) can replace NAD(+) but the rate of reaction is much slower.",506
895,"Also acts, more slowly, on glycolaldehyde, propanal and butanal.In several bacterial species this enzyme forms a bifunctional complexwith EC 4.1.3.39.The enzymes from the bacteria Burkholderia xenovorans and Thermusthermophilus also perform the reaction of EC 1.2.1.87.Involved in the meta-cleavage pathway for the degradation of phenols,methylphenols and catechols.NADP(+) can replace NAD(+) but the rate of reaction is much slower.",506
896,Also acts very slowly on D-glyceraldehyde and some other aldehydes; thiols can replace phosphate.,508
897,Also acts very slowly on D-glyceraldehyde and some other aldehydes. Thiols can replace phosphate.,508
898,Also acts very slowly on D-glyceraldehyde and some other aldehydes.Thiols can replace phosphate.,508
899,"The enzyme from some species exhibits broad substrate specificity and has a marked preference for straight-chain aldehydes (up to 7 carbon atoms) as substrates (9). The plant enzyme also acts on 4-guanidinobutanal (cf. EC 1.2.1.54 gamma-guanidinobutyraldehyde dehydrogenase). As 1-pyrroline and 4-aminobutanal are in equilibrium and can be interconverted spontaneously, 1-pyrroline may act as the starting substrate. The enzyme forms part of the arginine-catabolism pathway (8) and belongs in the aldehyde dehydrogenase superfamily (9).",515
900,"The enzyme from some species exhibits broad substrate specificity and has a marked preference for straight-chain aldehydes (up to 7 carbon atoms) as substrates. The plant enzyme also acts on 4-guanidinobutanal (cf. EC 1.2.1.54). As 1-pyrroline and 4-aminobutanal are in equilibrium and can be interconverted spontaneously, 1-pyrroline may act as the starting substrate. Formerly EC 1.5.1.35.",515
901,"The enzyme from some species exhibits broad substrate specificity andhas a marked preference for straight-chain aldehydes (up to 7 carbonatoms) as substrates.The plant enzyme also acts on 4-guanidinobutanal (cf. EC 1.2.1.54).As 1-pyrroline and 4-aminobutanal are in equilibrium and can beinterconverted spontaneously, 1-pyrroline may act as the startingsubstrate.Formerly EC 1.5.1.35.",515
902,Not identical with EC 1.2.1.49 2-oxoaldehyde dehydrogenase (NADP(+)).,519
903,Not identical with EC 1.2.1.49.,519
904,Not identical with EC 1.2.1.49.,519
905,"This enzyme participates in the degradation of glutamate and 4-aminobutyrate. It is similar to EC 1.2.1.79 (succinate-semialdehyde dehydrogenase (NADP(+))), and EC 1.2.1.16 (succinate-semialdehyde dehydrogenase (NAD(P)(+))), but is specific for NAD(+).",520
906,This enzyme participates in the degradation of glutamate and 4-aminobutyrate. It is similar to EC 1.2.1.79 and EC 1.2.1.16 but is specific for NAD(+).,520
907,This enzyme participates in the degradation of glutamate and4-aminobutyrate.It is similar to EC 1.2.1.79 and EC 1.2.1.16 but is specific forNAD(+).,520
908,Also acts on (S)-3-methyl-2-oxopentanoate and 4-methyl-2-oxopentanoate.,521
