id_syn,synonyme,id_enzyme
3148,Acyl-protein synthase,2309
3149,Myelin PLP acyltransferase,2309
3150,N(6)-hydroxylysine acetylase,2311
3151,Hydroxycinnamoyl-coenzyme-A:tartronate hydroxycinnamoyltransferase,2315
3152,Tartronate sinapoyltransferase,2315
3153,17-O-deacetylvindoline O-acetyltransferase,2316
3154,17-O-deacetylvindoline-17-O-acetyltransferase,2316
3155,Acetyl-CoA-17-O-deacetylvindoline 17-O-acetyltransferase,2316
3156,Acetyl-CoA:17-O-deacetylvindoline 17-O-acetyltransferase,2316
3157,Acetylcoenzyme A-deacetylvindoline 4-O-acetyltransferase,2316
3158,Acetylcoenzyme A:deacetylvindoline 4-O-acetyltransferase,2316
3159,Acetylcoenzyme A:deacetylvindoline O-acetyltransferase,2316
3160,DAT,2316
3161,Deacetylvindoline acetyltransferase,2316
3162,Alpha-tubulin acetylase,2317
3163,Alpha-tubulin acetyltransferase,2317
3164,TAT,2317
3165,Tubulin acetyltransferase,2317
3166,Tubulin N-acetyltransferase,2317
3167,AOST,2318
3168,Arginine and ornithine N(2)-succinyltransferase,2318
3169,Arginine succinyltransferase,2318
3170,AST,2318
3171,Flavone/flavonol 7-O-beta-D-glucoside malonyltransferase,2324
3172,Succinyl-CoA:tetrahydrodipicolinate N-succinyltransferase,2326
3173,Tetrahydrodipicolinate N-succinyltransferase,2326
3174,Tetrahydrodipicolinate succinylase,2326
3175,Tetrahydrodipicolinate succinyltransferase,2326
3176,Arylamine N-acetyltransferase,2327
3177,"Arylhydroxamate N,O-acetyltransferase",2327
3178,Acyl-CoA elongase,2328
3179,1-hexadecyl-2-acetylglycerol acyltransferase,2334
3180,Acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase,2338
3181,UDP-N-acetylglucosamine acyltransferase,2338
3182,Galactolipid:galactolipid acyltransferase,2343
3183,Lecithin retinol acyl transferase,2344
3184,Lecithin--retinol acyltransferase,2344
3185,Lecithin-retinol acyltransferase,2344
3186,Retinyl ester synthase,2344
3187,Stilbene synthase,2355
3188,PAF acetyltransferase,2358
3189,3-oxopristanoyl-CoA hydrolase,2363
3190,3-oxopristanoyl-CoA thiolase,2363
3191,3-oxopalmitoyl-CoA hydrolase,2364
3192,3-oxopalmitoyl-CoA-CoA acetyltransferase,2364
3193,Myristoyl-CoA C-acetyltransferase,2364
3194,3-methyl-1-(trihydroxyphenyl)butan-1-one synthase,2365
3195,Valerophenone synthase,2365
3196,PDAT,2367
3197,"Taxa-4(20),11(12)-dien-5-alpha-ol O-acetyltransferase",2371
3198,Taxadienol acetyltransferase,2371
3199,Acetyl coenzyme A:10-hydroxytaxane O-acetyltransferase,2372
3200,Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase,2373
3201,Acyl-coenzyme A:isopenicillin N acyltransferase,2373
3202,Isopenicillin N:acyl-CoA acyltransferase,2373
3203,6-MSAS,2374
3204,MSAS,2374
3205,"2-debenzoyl-7,13-diacetylbaccatin III-2-O-benzoyl transferase",2375
3206,Benzoyl-CoA:taxane 2-alpha-O-benzoyltransferase,2375
3207,Dihydrolipoyl transacylase,2377
3208,ACS,2378
3209,3MaT,2380
3210,Ss5MaT1,2381
3211,Beta-ketoadipyl-CoA thiolase,2383
3212,Acetyl coenzyme A:DAC acetyltransferase,2384
3213,Acetyl-CoA:DAC acetyltransferase,2384
3214,CPC acetylhydrolase,2384
3215,DAC acetyltransferase,2384
3216,DAC-AT,2384
3217,Deacetylcephalosporin C acetyltransferase,2384
3218,Peroxisomal thiolase 2,2385
3219,PTE-2,2385
3220,SCP(chi),2385
3221,SCP-X,2385
3222,Sterol carrier protein-chi,2385
3223,Sterol carrier protein-X,2385
3224,Biphenyl synthase,2386
3225,BIS,2386
3226,"2,4-diaminobutanoate acetyltransferase",2387
3227,DAB acetyltransferase,2387
3228,DABA acetyltransferase,2387
3229,DABAcT,2387
3230,Diaminobutyric acid acetyltransferase,2387
3231,"L-2,4-diaminobutanoate acetyltransferase",2387
3232,"L-2,4-diaminobutyrate acetyltransferase",2387
3233,3-oxoacyl-acyl carrier protein synthase I,2388
3234,Beta-ketoacyl-ACP synthase II,2388
3235,KAS II,2388
3236,KASII,2388
3237,3-ketoacyl-acyl carrier protein synthase III,2389
3238,3-oxoacyl:ACP synthase III,2389
3239,Beta-ketoacyl (acyl carrier protein) synthase III,2389
3240,Beta-ketoacyl-ACP synthase III,2389
3241,Beta-ketoacyl-acyl carrier protein synthase III,2389
3242,KAS III,2389
3243,KASIII,2389
3244,Lipoate/octanoate transferase,2390
3245,Lipoyl (octanoyl)-[acyl-carrier-protein]-protein N-lipoyltransferase,2390
3246,Lipoyl(octanoyl)transferase,2390
3247,Lipoyltransferase,2390
3248,Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase,2390
3249,PPT acetyltransferase,2392
3250,PPT N-acetyltransferase,2392
3251,Acyl homoserine lactone synthase,2393
3252,Acyl-homoserine lactone synthase,2393
3253,Acyl-homoserinelactone synthase,2393
3254,Acylhomoserine lactone synthase,2393
3255,AHL synthase,2393
3256,AHSL synthase,2393
3257,Autoinducer synthase,2393
3258,Autoinducer synthesis protein,2393
3259,N-acyl homoserine lactone synthase,2393
3260,TAT,2394
3261,Tropine acetyltransferase,2394
3262,Tropine tigloyltransferase,2394
3263,PAT,2395
3264,Pseudotropine acetyltransferase,2395
3265,Pseudotropine tigloyltransferase,2395
3266,ACP transferase,2396
3267,Malonate/acetyl-CoA transferase,2396
3268,HHT,2397
3269,Hydroxycinnamoyl-CoA omega-hydroxypalmitic acidO-hydroxycinnamoyltransferase,2397
3270,UDP-3-O-(3-hydroxymyristoyl)-D-glucosamine N-acyltransferase,2400
3271,UDP-3-O-acyl-glucosamine N-acyltransferase,2400
3272,Arylacetyl-CoA N-acyltransferase,2401
3273,Arylacetyltransferase,2401
3274,NphT7,2403
3275,dTDP-D-Fucp3N acetylase,2406
3276,sn-2-glycerol-3-phosphate O-acyltransferase,2407
3277,Condensing enzyme,2408
3278,Very-long-chain 3-ketoacyl-CoA synthase,2408
3279,Very-long-chain beta-ketoacyl-CoA synthase,2408
3280,"UDP-4-amino-4,6-dideoxy-N-acetyl-alpha-D-glucosamine N-acetyltransferase",2412
3281,Olivetol synthase,2415
3282,TDP-fucosamine acetyltransferase,2419
3283,Curcuminoid synthase,2420
3284,Pentaketide chromone synthase,2425
3285,Phenylpropanoyl-diketide-CoA synthase,2427
3286,Benzophenone synthase,2429
3287,Norsolorinic acid anthrone synthase,2430
3288,Polyketide synthase A,2430
3289,DHHC palmitoyl transferase,2434
3290,G-protein palmitoyltransferase,2434
3291,S-protein acyltransferase,2434
3292,GDP-alpha-D-perosamine N-acetyltransferase,2436
3293,IV-HSL synthase,2437
3294,p-coumaryl-homoserine lactone synthase,2438
3295,tRNA-yW synthesizing enzyme-4,2440
3296,Acyl-[acyl-carrier-protein]--phosphate acyltransferase,2443
3297,Acyl-ACP phosphotransacylase,2443
3298,Phosphate-acyl-ACP acyltransferase,2443
3299,Acyl-phosphate--glycerol-3-phosphate acyltransferase,2444
3300,Acyl-PO(4) G3P acyltransferase,2444
3301,G3P acyltransferase,2444
3302,GPAT,2444
3303,LPA synthase,2444
3304,Lysophosphatidic acid synthase,2444
3305,Lysophosphatidylserine acyltransferase,2447
3306,Lysophosphatidylethanolamine acyltransferase,2448
3307,D-glutamyl transpeptidase,2454
3308,Gamma-glutamyl transpeptidase,2455
3309,Gamma-glutamyltranspeptidase,2455
3310,Glutamyl transpeptidase,2455
3311,Glutaminyl cyclase,2458
3312,Glutaminyl-tRNA cyclotransferase,2458
3313,L/F transferase,2459
3314,Leucyl-tRNA--protein transferase,2459
3315,Leucyl/phenylalanyl-tRNA--protein transferase,2459
3316,Arginyl-tRNA--protein transferase,2461
3317,Alanyl-transfer ribonucleate-uridine diphosphoacetylmuramoylpentapeptidetransferase,2463
3318,UDP-N-acetylmuramoylpentapeptide lysine N(6)-alanyltransferase,2463
3319,Uridine diphosphoacetylmuramoylpentapeptide lysine N(6)-alanyltransferase,2463
3320,Fibrinoligase,2466
3321,Glutaminylpeptide gamma-glutamyltransferase,2466
3322,Polyamine transglutaminase,2466
3323,TGase,2466
3324,Transglutaminase,2466
3325,Phytochelatin synthase,2468
3326,Cyclodityrosine synthase,2474
3327,Cyclodileucine synthase,2475
3328,(R)-citrate synthase,2476
3329,Citrate oxaloacetate-lyase ((pro-3S)-CH(2)COO->acetyl-CoA),2476
3330,"(2S,3S)-2-hydroxytridecane-1,2,3-tricarboxylate oxaloacetate-lyase (CoA-acylating)",2477
3331,2-decylcitrate synthase,2477
3332,(R)-citrate synthase,2478
3333,Citrate oxaloacetate-lyase ((pro-3R)-CH(2)COO(-)->acetyl-CoA),2478
3334,Re-citrate-synthase,2478
3335,2-decylhomocitrate synthase,2479
3336,"3-hydroxytetradecane-1,3,4-tricarboxylate 2-oxoglutarate-lyase (CoA-acylating)",2479
3337,2-methylcitrate oxaloacetate-lyase,2480
3338,MCS,2480
3339,Methylcitrate synthase,2480
3340,Methylcitrate synthetase,2480
3341,(R)-2-ethylmalate 2-oxobutanoyl-lyase (CoA-acetylating),2481
3342,2-ethylmalate-3-hydroxybutanedioate synthase,2481
3343,Propylmalate synthase,2481
3344,Propylmalic synthase,2481
3345,2-ethyl-3-hydroxybutanedioate synthase,2482
3346,3-ethylmalate glyoxylate-lyase (CoA-butanoylating),2482
3347,Acetyl-CoA:oxaloacetate acetyltransferase (isomerizing; ADP-phosphorylating),2483
3348,Adenosine triphosphate citrate lyase,2483
3349,ATP citrate (pro-S)-lyase,2483
3350,ATP-citrate (pro-S-)-lyase,2483
3351,ATP-citric lyase,2483
3352,ATP:citrate oxaloacetate-lyase ((pro-S)-CH(2)COO(-)->acetyl-CoA) (ATP-dephosphorylating),2483
3353,Citrate cleavage enzyme,2483
3354,Citrate-ATP lyase,2483
3355,Citric cleavage enzyme,2483
3356,Glyoxylate transacetase,2484
3357,Glyoxylate transacetylase,2484
3358,Glyoxylic transacetase,2484
3359,L-malate glyoxylate-lyase (CoA-acetylating),2484
3360,Malate condensing enzyme,2484
3361,Malate synthetase,2484
3362,Malic synthetase,2484
3363,Malic-condensing enzyme,2484
3364,(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetyl-CoA-lyase (CoA-acetylating),2485
3365,3-hydroxy-3-methylglutaryl CoA synthetase,2485
3366,3-hydroxy-3-methylglutaryl coenzyme A synthase,2485
3367,3-hydroxy-3-methylglutaryl coenzyme A synthetase,2485
3368,3-hydroxy-3-methylglutaryl-CoA synthase,2485
3369,3-hydroxy-3-methylglutaryl-coenzyme A synthase,2485
3370,Acetoacetyl coenzyme A transacetase,2485
3371,Beta-hydroxy-beta-methylglutaryl-CoA synthase,2485
3372,HMG-CoA synthase,2485
3373,Hydroxymethylglutaryl coenzyme A synthase,2485
3374,Hydroxymethylglutaryl coenzyme alpha-condensing enzyme,2485
3375,2-hydroxyglutarate glyoxylate-lyase (CoA-propanoylating),2486
3376,2-hydroxyglutaratic synthetase,2486
3377,2-hydroxyglutaric synthetase,2486
3378,Alpha-hydroxyglutarate synthase,2486
3379,Hydroxyglutarate synthase,2486
3380,3-(n-propyl)-malate synthase,2487
3381,3-propylmalate glyoxylate-lyase (CoA-pentanoylating),2487
3382,Beta-n-propylmalate synthase,2487
3383,n-propylmalate synthase,2487
3384,3-carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase(CoA-acetylating),2488
3385,Alpha-IPM synthetase,2488
3386,Alpha-isopropylmalate synthase,2488
3387,Alpha-isopropylmalate synthetase,2488
3388,Alpha-isopropylmalic synthetase,2488
3389,Isopropylmalate synthase,2488
3390,Isopropylmalate synthetase,2488
3391,"2-hydroxybutane-1,2,4-tricarboxylate 2-oxoglutarate-lyase (CoA-acetylating)",2489
3392,Acetyl-coenzyme A:2-ketoglutarate C-acetyl transferase,2489
3393,Homocitrate synthetase,2489
3394,Citrate condensing enzyme,2491
3395,Citrate synthetase,2491
3396,Citric synthase,2491
3397,Citric-condensing enzyme,2491
3398,Citrogenase,2491
3399,CoA-acetylating citrate oxaloacetate-lyase,2491
3400,Condensing enzyme,2491
3401,Oxalacetic transacetase,2491
3402,Oxaloacetate transacetase,2491
3403,Amylophosphorylase,2492
3404,Muscle phosphorylase a and b,2492
3405,Polyphosphorylase,2492
3406,Dextrin 6-glucosyltransferase,2493
3407,Sucrose--glucan glucosyltransferase,2495
3408,Sucrose 6-glucosyltransferase,2496
3409,Disaccharide glucosyltransferase,2498
3410,Sucrose glucosyltransferase,2498
3411,Sucrose 1-fructosyltransferase,2500
3412,Sucrose 6-fructosyltransferase,2501
3413,UDP-glucose--glycogen glucosyltransferase,2502
3414,UDP-glucose--beta-glucan glucosyltransferase,2503
3415,UDP-glucose-beta-D-glucan glucosyltransferase,2503
3416,UDP-glucose-cellulose glucosyltransferase,2503
3417,Sucrose synthetase,2504
3418,Sucrose-UDP glucosyltransferase,2504
3419,Sucrose-uridine diphosphate glucosyltransferase,2504
3420,UDP-glucose-fructose glucosyltransferase,2504
3421,Uridine diphosphoglucose-fructose glucosyltransferase,2504
3422,Sucrosephosphate--UDP glucosyltransferase,2505
3423,UDP-glucose-fructose-phosphate glucosyltransferase,2505
3424,Transglucosylase,2506
3425,Trehalose 6-phosphate synthase,2506
3426,Trehalose 6-phosphate synthetase,2506
3427,Trehalose phosphate synthase,2506
3428,Trehalose phosphate synthetase,2506
3429,Trehalosephosphate-UDP glucosyltransferase,2506
3430,UDP-glucose--glucose-phosphate glucosyltransferase,2506
3431,Chitin-UDP acetyl-glucosaminyl transferase,2507
3432,1-naphthol glucuronyltransferase,2508
3433,1-naphthol-UDP-glucuronosyltransferase,2508
3434,17-beta-hydroxysteroid UDP-glucuronosyltransferase,2508
3435,17-OH steroid UDPGT,2508
3436,3-alpha-hydroxysteroid UDP-glucuronosyltransferase,2508
3437,3-OH androgenic UDPGT,2508
3438,4-hydroxybiphenyl UDP-glucuronosyltransferase,2508
3439,4-methylumbelliferone UDP-glucuronosyltransferase,2508
3440,4-nitrophenol UDP-glucuronyltransferase,2508
3441,4-nitrophenol UDPGT,2508
3442,Bilirubin glucuronyltransferase,2508
3443,Bilirubin monoglucuronide glucuronyltransferase,2508
3444,Bilirubin UDP-glucuronosyltransferase,2508
3445,Bilirubin UDPGT,2508
3446,Bilirubin uridine diphosphoglucuronyltransferase,2508
3447,Ciramadol UDP-glucuronyltransferase,2508
3448,Estriol UDPglucuronosyltransferase,2508
3449,Estrone UDPglucuronosyltransferase,2508
3450,GT,2508
3451,Morphine glucuronyltransferase,2508
3452,p-hydroxybiphenyl UDP glucuronyltransferase,2508
3453,p-nitrophenol UDP-glucuronosyltransferase,2508
3454,p-nitrophenol UDP-glucuronyltransferase,2508
3455,p-nitrophenylglucuronosyltransferase,2508
3456,p-phenylphenol glucuronyltransferase,2508
3457,Phenyl-UDP-glucuronosyltransferase,2508
3458,PNP-UDPGT,2508
3459,UDP glucuronate-estradiol-glucuronosyltransferase,2508
3460,UDP glucuronate-estriol glucuronosyltransferase,2508
3461,UDP glucuronic acid transferase,2508
3462,UDP glucuronyltransferase,2508
3463,UDP-glucuronate-4-hydroxybiphenyl glucuronosyltransferase,2508
3464,UDP-glucuronate-bilirubin glucuronyltransferase,2508
3465,UDP-glucuronosyltransferase,2508
3466,UDP-glucuronyltransferase,2508
3467,UDPGA transferase,2508
3468,UDPGA-glucuronyltransferase,2508
3469,UDPglucuronate beta-D-glucuronosyltransferase (acceptor-unspecific),2508
3470,UDPGT,2508
3471,Uridine 5'-diphosphoglucuronyltransferase,2508
3472,Uridine diphosphate glucuronyltransferase,2508
3473,"Uridine diphosphoglucuronate-1,2-diacylglycerol glucuronosyltransferase",2508
3474,Uridine diphosphoglucuronate-4-hydroxybiphenyl glucuronosyltransferase,2508
3475,Uridine diphosphoglucuronate-bilirubin glucuronosideglucuronosyltransferase,2508
3476,Uridine diphosphoglucuronate-bilirubin glucuronosyltransferase,2508
3477,Uridine diphosphoglucuronate-estradiol glucuronosyltransferase,2508
3478,Uridine diphosphoglucuronate-estriol 16-alpha-glucuronosyltransferase,2508
3479,Uridine diphosphoglucuronate-estriol glucuronosyltransferase,2508
3480,Uridine diphosphoglucuronosyltransferase,2508
3481,Uridine diphosphoglucuronyltransferase,2508
3482,"Amylo-(1,4 to 1,6)transglucosidase",2509
3483,"Amylo-(1,4->1,6)-transglycosylase",2509
3484,Branching enzyme,2509
3485,Glycogen branching enzyme,2509
3486,Bacillus macerans amylase,2510
3487,Cyclodextrin glucanotransferase,2510
3488,Cyclodextrin glycosyltransferase,2510
3489,ADP-glucose--starch glucosyltransferase,2512
3490,Glycogen synthase,2512
3491,Starch (bacterial glycogen) synthase,2512
3492,N-acetyllactosamine synthase,2513
3493,UDP-galactose--glucose galactosyltransferase,2513
3494,Psychosine--UDP galactosyltransferase,2514
3495,Oligoglucan-branching glycosyltransferase,2515
3496,D-enzyme,2516
3497,Dextrin glycosyltransferase,2516
3498,Disproportionating enzyme,2516
3499,"Oligo-1,4-1,4-glucantransferase",2516
3500,GDP-glucose-beta-D-glucan glucosyltransferase,2520
3501,GDP-glucose-cellulose glucosyltransferase,2520
3502,"Beta-1,3-oligoglucan:orthophosphate glucosyltransferase II",2521
3503,Glucomannan-synthase,2523
3504,Mannuronosyl transferase,2524
3505,"1,3-beta-D-glucan--UDP glucosyltransferase",2525
3506,"1,3-beta-D-glucan-UDP glucosyltransferase",2525
3507,Callose synthase,2525
3508,Callose synthetase,2525
3509,UDP-glucose--3-beta-D-glucan glucosyltransferase,2525
3510,"UDP-glucose-1,3-beta-D-glucan glucosyltransferase",2525
3511,UDP-glucosyltransferase,2526
3512,GDP-glucose-glucosephosphate glucosyltransferase,2527
3513,Trehalose phosphate synthase (GDP-forming),2527
3514,[Blood group substance] alpha-galactosyltransferase,2528
3515,B transferase,2528
3516,Blood-group substance alpha-dependent galactosyltransferase,2528
3517,Blood-group substance B-dependent galactosyltransferase,2528
3518,Fucosylglycoprotein 3-alpha-galactosyltransferase,2528
3519,Glycoprotein-fucosylgalactoside alpha-galactosyltransferase,2528
3520,Histo-blood group B transferase,2528
3521,Histo-blood substance alpha-dependent galactosyltransferase,2528
3522,"UDPgalactose:glycoprotein-alpha-L-fucosyl-(1,2)-D-galactose 3-alpha-D-galactosyltransferase",2528
3523,UDPgalactose:O-alpha-L-fucosyl(1->2)D-galactose alpha-D-galactosyltransferase,2528
3524,GalT,2529
3525,Glycoprotein 4-beta-galactosyltransferase,2529
3526,Thyroid galactosyltransferase,2529
3527,UDP-galactose--glycoprotein galactosyltransferase,2529
3528,Sucrose-glucan glucosyltransferase,2530
3529,A transferase,2531
3530,Fucosylgalactose alpha-N-acetylgalactosaminyltransferase,2531
3531,Fucosylglycoprotein alpha-N-acetylgalactosaminyltransferase,2531
3532,Histo-blood group A acetylgalactosaminyltransferase,2531
3533,Histo-blood group A transferase,2531
3534,Protein-UDP acetylgalactosaminyltransferase,2532
3535,"Lipopolysaccharide 1,3-galactosyltransferase",2535
3536,Lipopolysaccharide galactosyltransferase,2535
3537,"UDP-galactose:lipopolysaccharide alpha,3-galactosyltransferase",2535
3538,UDP-galactose:polysaccharide galactosyltransferase,2535
3539,Uridine diphosphate galactose:lipopolysaccharide alpha-3-galactosyltransferase,2535
3540,"Uridine diphosphogalactose-lipopolysaccharide alpha,3-galactosyltransferase",2535
3541,Cerebroside synthase,2536
3542,UDP-galactose-ceramide galactosyltransferase,2536
3543,"1,2-diacylglycerol 3-beta-galactosyltransferase",2537
